period,District,site,site_id,partner,latitude,longitude,admissions_SAM,relapses_SAM,readmissions_SAM,upgrades_SAM,downgrades_SAM,defaulters_SAM,successful_SAM,tot_discharges_SAM,perc_recovered_SAM,perc_nonresponding_SAM,perc_defaulters_SAM,admissions_MAM,relapses_MAM,readmissions_MAM,defaulters_MAM,successful_MAM,tot_discharges_MAM,perc_recovered_MAM,perc_nonresponding_MAM,perc_defaulters_MAM,malaria,pneumonia,cholera,IYCF
June,Hafun,Dardaare - OTP and TSFP Mobile,SNS186,SCI,10.41675,50.900522,14,0,0,0,0,0,1,1,100,0,0,22,0,0,0,0,0,0,0,0,0,0,0,141
June,Hafun,Foocaar  - OTP and TSFP Mobile,SNS187,SCI,10.316615,50.897858,23,0,0,0,0,0,4,4,100,0,0,40,0,0,0,0,0,0,0,0,0,0,0,242
June,Hafun,Garan  - OTP and TSFP Mobile,SNS188,SCI,10.17177,50.89948,21,0,0,0,0,0,1,1,100,0,0,31,0,0,1,0,1,0,0,100,0,0,0,98
June,Hafun,Hafun  - Fixed Health centre ,SNS189,SCI,10.418127,51.27293,8,0,0,0,0,0,6,6,100,0,0,11,0,0,0,0,0,0,0,0,0,0,0,108
June,Hafun,Hurdiya  - Fixed Health centre ,SNS190,SCI,10.564567,51.133278,61,0,0,0,0,0,2,2,100,0,0,78,0,0,0,0,0,0,0,0,0,0,0,149
June,Hafun,Xandha  - OTP and TSFP Mobile,SNS191,SCI,10.648444,51.138422,11,0,0,0,0,0,5,5,100,0,0,14,0,0,0,0,0,0,0,0,0,0,0,104
June,Afmadow,Dhobley-Ceel Deeg IDP - OTP and TSFP Mobile,SNS192,SCI,0.60527,42.208,13,0,0,0,0,0,7,7,100,0,0,3,0,0,0,0,0,0,0,0,0,0,0,32
June,Afmadow,Dhobley-Labi IDP - OTP and TSFP Mobile,SNS193,SCI,1.194167,42.365,34,0,0,0,0,0,14,14,100,0,0,25,0,0,0,0,0,0,0,0,0,0,0,74
June,Wanlawain,Erebka - OTP and TSFP Mobile,SNS195,SCI,2.6254559,44.89937,139,0,0,0,0,0,52,52,100,0,0,195,0,0,0,12,12,100,0,0,0,0,0,116
June,Kismayo,Dhudhu-Kismayo - OTP and TSFP Mobile,SNS196,SCI,0.35611,42.523889,33,0,1,0,0,0,5,5,100,0,0,131,0,1,0,0,0,0,0,0,0,0,0,173
June,Kismayo,Luqmaan-Kismayo - OTP and TSFP Mobile,SNS197,SCI,0.35472,42.53,24,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,123
June,Kismayo,Wiriri-Kismayo - OTP and TSFP Mobile,SNS198,SCI,0.35889,42.530833,26,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,152
June,Wanlawain,Yaqdhub - OTP and TSFP Mobile,SNS199,SCI,2.6254559,44.89937,104,0,0,0,0,0,35,35,100,0,0,109,0,0,0,0,0,0,0,0,0,0,0,203
June,Galdogob,Alaale IDPS - OTP and TSFP Mobile,SNS200,SCI,7.03773,47.003152,12,0,0,0,0,0,2,2,100,0,0,22,0,0,0,0,0,0,0,0,0,0,0,166
June,Galdogob,Darasalam - OTP and TSFP Mobile,SNS201,SCI,7.25033,47.10482,15,0,0,0,0,0,3,3,100,0,0,21,0,0,0,0,0,0,0,0,0,0,0,61
June,Galdogob,Xerajale - OTP and TSFP Mobile,SNS202,SCI,6.987531,47.184584,12,0,0,0,0,0,2,2,100,0,0,20,0,0,0,0,0,0,0,0,0,0,0,111
June,Galdogob,Riiga omane - OTP and TSFP Mobile,SNS203,SCI,7.20018,47.18372,14,0,0,0,0,0,3,3,100,0,0,24,0,0,0,0,0,0,0,0,0,0,0,113
June,Galdogob,Qansaxeley - OTP and TSFP Mobile,SNS204,SCI,7.115247,47.094991,32,0,0,0,0,0,3,3,100,0,0,54,0,0,0,0,0,0,0,0,0,0,0,73
June,Galkaio,Beyra - OTP and TSFP Mobile,SNS205,SCI,6.951191,47.31781,47,0,0,0,0,0,4,4,100,0,0,73,0,0,0,0,0,0,0,0,0,0,0,133
June,Galkaio,Danwadaag IDPS - OTP and TSFP Mobile,SNS206,SCI,6.83343,47.41711,36,0,0,0,0,0,3,3,100,0,0,48,0,0,0,0,0,0,0,0,0,0,0,141
June,Galkaio,Gobshe village - OTP and TSFP Mobile,SNS207,SCI,6.939201,47.479686,36,0,0,0,0,0,1,1,100,0,0,45,0,0,0,0,0,0,0,0,0,0,0,208
June,Galkaio,Orshe IDPS - OTP and TSFP Mobile,SNS208,SCI,6.835036,47.42708,46,0,0,0,0,0,3,3,100,0,0,64,0,0,0,0,0,0,0,0,0,0,0,155
June,Galkaio,Tuulo farxaan - OTP and TSFP Mobile,SNS209,SCI,7.310427,47.577741,29,0,0,0,0,0,3,3,100,0,0,46,0,0,0,0,0,0,0,0,0,0,0,91
June,Jariban,Qalaanqal/raydable - OTP and TSFP Mobile,SNS210,SCI,7.294333,48.324807,11,0,0,0,0,0,3,3,100,0,0,27,0,0,0,0,0,0,0,0,0,0,0,80
June,Jariban,Balanbale - OTP and TSFP Mobile,SNS211,SCI,7.43932,48.133772,11,0,0,0,0,0,4,4,100,0,0,22,0,0,0,0,0,0,0,0,0,0,0,91
June,Jariban,Dhinowda - OTP and TSFP Mobile,SNS212,SCI,6.731452,49.200849,23,0,0,0,0,0,3,3,100,0,0,81,0,0,0,0,0,0,0,0,0,0,0,160
June,Jariban,Dhoba cantug - OTP and TSFP Mobile,SNS213,SCI,7.619465,49.077075,18,0,0,0,0,0,7,7,100,0,0,90,0,0,0,0,0,0,0,0,0,0,0,185
June,Jariban,Geelxagar PHU - Fixed Health centre ,SNS214,SCI,7.41773,49.277935,14,0,0,0,0,0,2,2,100,0,0,24,0,0,0,0,0,0,0,0,0,0,0,201
June,Jariban,Kulub - OTP and TSFP Mobile,SNS215,SCI,7.035518,49.371336,13,0,0,0,0,0,3,3,100,0,0,24,0,0,0,0,0,0,0,0,0,0,0,212
June,Jariban,Labilamane - OTP and TSFP Mobile,SNS216,SCI,7.518751,49.019754,8,0,0,0,0,0,5,5,100,0,0,16,0,0,0,0,0,0,0,0,0,0,0,152
June,Jariban,Malasle - OTP and TSFP Mobile,SNS217,SCI,7.521892,47.984223,25,0,0,0,0,0,3,3,100,0,0,32,0,0,0,0,0,0,0,0,0,0,0,47
June,Jariban,Seemade - OTP and TSFP Mobile,SNS218,SCI,7.156336,48.609739,9,0,0,0,0,0,1,1,100,0,0,16,0,0,0,0,0,0,0,0,0,0,0,139
June,Lasanod,Dhoon - OTP and TSFP Mobile,SNS219,SCI,8.07168,47.28464,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,43
June,Lasanod,Gobdheero - OTP and TSFP Mobile,SNS220,SCI,8.359372,47.251839,2,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,38
June,Lasanod,Qabribayax  - OTP and TSFP Mobile,SNS221,SCI,9.5679512,44.0592013,2,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,73
June,Gabiley,Bocda - OTP and TSFP Mobile,SNS222,SCI,9.614664,43.300407,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,18
June,Gabiley,Botor - OTP and TSFP Mobile,SNS223,SCI,9.70975,43.49161,11,0,0,0,0,0,2,2,100,0,0,36,0,0,0,0,0,0,0,0,0,0,0,166
June,Gabiley,Bus - OTP and TSFP Mobile,SNS224,SCI,9.85706,43.67436,9,0,0,0,0,0,3,3,100,0,0,15,0,0,0,0,0,0,0,0,0,0,0,86
June,Gabiley,caada - OTP and TSFP Mobile,SNS225,SCI,9.5675,43.67275,4,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,38
June,Gabiley,Ceel bardaale - OTP and TSFP Mobile,SNS226,SCI,9.82412,43.47594,16,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,152
June,Gabiley,Duburuha - OTP and TSFP Mobile,SNS227,SCI,9.59836,43.67323,8,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,99
June,Gabiley,Gashamo - OTP and TSFP Mobile,SNS229,SCI,9.91472,43.912498,6,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,59
June,Gabiley,Geed abeera - OTP and TSFP Mobile,SNS230,SCI,9.66386,43.63246,2,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,61
June,Gabiley,Gogaysa - OTP and TSFP Mobile,SNS231,SCI,9.77864,43.58217,6,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,143
June,Gabiley,Gogol wanag - OTP and TSFP Mobile,SNS232,SCI,9.67619,43.81598,4,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,44
June,Gabiley,idhanka - OTP and TSFP Mobile,SNS233,SCI,9.69256,43.30208,16,0,0,0,0,0,4,4,100,0,0,41,0,0,0,0,0,0,0,0,0,0,0,172
June,Gabiley,Kidiiga dhanaan - OTP and TSFP Mobile,SNS234,SCI,9.7936,43.84354,3,0,0,0,0,0,3,3,100,0,0,22,0,0,0,0,0,0,0,0,0,0,0,63
June,Gabiley,Laan barwaqo - OTP and TSFP Mobile,SNS235,SCI,9.64754,43.558529,14,0,0,0,0,0,8,8,100,0,0,44,0,0,0,0,0,0,0,0,0,0,0,159
June,Gabiley,laaye - OTP and TSFP Mobile,SNS236,SCI,9.50853,43.58858,4,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,52
June,Gabiley,Ijo waqi - OTP and TSFP Mobile,SNS237,SCI,9.59313,43.621,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,67
June,Gabiley,Mashruuca - OTP and TSFP Mobile,SNS238,SCI,9.70251,43.75212,6,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,55
June,Gabiley,Sh maxamud yare - OTP and TSFP Mobile,SNS239,SCI,9.59062,43.54888,10,0,0,0,0,0,4,4,100,0,0,15,0,0,0,0,0,0,0,0,0,0,0,120
June,Gabiley,Xidinka - OTP and TSFP Mobile,SNS240,SCI,9.701,43.67872,4,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,53
June,Gabiley,Xidiinta (Tysa) - OTP and TSFP Mobile,SNS241,SCI,9.5463,43.732,12,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,113
June,Baidoa ,Horseed  - Health center ,SNS242,SCI,0.206122,40.6023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,Dharkenley,Shabelle IDPS - Health center ,SNS244,SCI,0.40627,41.01238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,44,0
June,Lasanod,Afweyan  - OTP and TSFP Mobile,SNS548,SCI,8.297325,47.495917,2,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,50
June,Lasanod,Caanoxadhigle - OTP and TSFP Mobile,SNS549,SCI,8.121343,47.479558,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,15
June,Lasanod,Ceeljeex - OTP and TSFP Mobile,SNS550,SCI,8.347597,47.209605,4,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,30
June,Lasanod,Geelboob  - OTP and TSFP Mobile,SNS551,SCI,7.993303,47.247875,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,18
June,Lasanod,Xaawlka gaaska - OTP and TSFP Mobile,SNS552,SCI,8.04339,47.18169,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,20
June,Lasanod,Waraabalay - OTP and TSFP Mobile,SNS553,SCI,8.081324,47.394297,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,40
June,Baidoa ,Hananno 2 - Mobile clinic ,SNS569,SCI,3.1428,43.6678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
June,Borama,Garbo Hadlay  - Mobile Nutrition Team,SNS570,SCI,9.614664,43.300407,11,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,34
June,Borama,Cad madooni - Mobile Nutrition Team,SNS571,SCI,9.70392,43.35255,18,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,37
June,Borama,Degmo-laqas - Mobile Nutrition Team,SNS572,SCI,9.97742,43.08433,7,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,57
June,Borama,Dababuur - Mobile Nutrition Team,SNS573,SCI,9.94247,43.09511,10,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,34
June,Borama,Tuli /Sh Nuur - Mobile Nutrition Team,SNS574,SCI,9.81661,43.31158,13,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,34
June,Borama,Shirwac lagu baanay - Mobile Nutrition Team,SNS575,SCI,9.83972,43.28014,11,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,24
June,Borama,Haya yaabe  - Mobile Nutrition Team,SNS576,SCI,9.91479,43.17201,13,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,34
June,Borama,Walaal goo - Mobile Nutrition Team,SNS577,SCI,9.86925,43.26267,12,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,67
June,Borama,Goryo cawl - Mobile Nutrition Team,SNS578,SCI,9.86789,43.22686,9,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,34
June,Borama,Daray macne  - Mobile Nutrition Team,SNS579,SCI,9.96558,43.22137,13,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,30
June,Baidoa ,Takawakal 2 Diinsoor - Mobile clinic ,SNS608,SCI,3.917222222,43.63388889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0
June,Baidoa ,Galgalwayne - Mobile clinic ,SNS609,SCI,3.143244444,43.66861111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
June,Dharkenley,Kulmiye IDPs - Mobile clinic ,SNS610,SCI,2.049722222,45.25861111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0
June,Dharkenley,Deeq Rabi IDPs - Mobile clinic ,SNS611,SCI,2.053888889,45.26805556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,7,0
June,Dharkenley,Alcadada/Malable IDPs - Mobile clinic ,SNS612,SCI,2.065277778,45.25805556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0
June,Waberi,Hantiwadaag village  - Health center ,SNS613,SCI,2.031666667,45.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
June,Bay,Alletug - OTP and TSFP Mobile,SNS616,SCI,3.193611111,43.79694444,178,0,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,63
June,Bay,Galgalweyn - OTP and TSFP Mobile,SNS617,SCI,3.239444444,43.85416667,225,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,107
June,Jariban,Buubi - OTP and TSFP Mobile,SNS622,SCI,7.1337,48.38056,12,0,0,0,0,0,3,3,100,0,0,17,0,0,0,0,0,0,0,0,0,0,0,112
June,Lasanod,Dhagax iskura  - OTP and TSFP Mobile,SNS623,SCI,8.14025,47.46388889,6,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,40
June,Baki,boodhka  - OTP and TSFP Mobile,SNS92,SCI,9.901715,43.501047,5,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,77
June,Baki,Buqdhada - OTP and TSFP Mobile,SNS93,SCI,9.89471,43.58078,6,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,69
June,Baki,cashuura - OTP and TSFP Mobile,SNS94,SCI,10.292461,43.294688,6,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,74
June,Baki,Galigalool - OTP and TSFP Mobile,SNS95,SCI,9.97025,43.42828,8,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,67
June,Baki,isha gudnban - OTP and TSFP Mobile,SNS96,SCI,9.94569,43.34772,4,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,56
June,Baki,Ruqi - OTP and TSFP Mobile,SNS97,SCI,9.97025,43.42828,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,68
June,Baki,Seemal - OTP and TSFP Mobile,SNS98,SCI,9.92675,43.54808,5,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,69
June,Baki,sh.rooble - OTP and TSFP Mobile,SNS99,SCI,9.94186,43.66359,4,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,56
June,Baidoa ,BAHAHOW hospital  - CTC,SNS607,SCI,3.137927778,43.65416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0
June,Bulla Hawa ,Bulla Hawa HC - OTP and TSFP static,SNS500,Trocaire,3.923813,41.876282,88,0,0,6,0,27,52,85,61,7,32,0,0,18,168,231,399,58,0,42,0,0,0,0
June,Bulla Hawa ,Belet Amin PHU  - OTP and TSFP static,SNS501,Trocaire,3.95606,41.89392,29,0,0,0,0,0,11,11,100,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
June,Bulla Hawa ,Haroo - TSFP ,SNS502,Trocaire,3.2994,41.720699,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,Bulla Hawa ,Hudley - TSFP ,SNS503,Trocaire,3.9991,41.9425,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,Bulla Hawa ,Khalil Hospital - SC,SNS504,Trocaire,4.131675,42.209692,31,0,0,0,0,0,25,25,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,Bulla Hawa ,Malakriye  - TSFP ,SNS505,Trocaire,3.892243,41.85553,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,Bulla Hawa ,Malmaley PHU  - OTP and TSFP static,SNS506,Trocaire,4.163256,42.076945,34,0,0,0,0,10,6,16,38,0,63,0,0,0,0,11,11,100,0,0,0,0,0,0
June,Bulla Hawa ,Mirdhisley - OTP/TSFP,SNS507,Trocaire,3.2729,41.6819,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,Bulla Hawa ,Qurac Bilash - OTP and TSFP,SNS508,Trocaire,3.9618,41.96935,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,Bulla Hawa ,Sharmadaq - OTP/TSFP,SNS509,Trocaire,3.8566,41.90096,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,Dolow,Afqoloc - OTP/TSFP mobile site ,SNS510,Trocaire,3.8448,42.10947,3,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0
June,Dolow,Barabaray  - OTP/TSFP mobile site ,SNS511,Trocaire,4.13258,42.1768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,Dolow,Degrebe Outreach - OTP and TSFP Mobile ,SNS512,Trocaire,4.02795,42.297438,3,0,0,0,0,0,3,3,100,0,0,39,0,0,6,22,28,79,0,21,0,0,0,
June,Dolow,Digtaar Outreach - OTP and TSFP Mobile ,SNS513,Trocaire,4.0537,41.95413,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,7,100,0,0,0,0,0,0
June,Dolow,Dolow - RHC - SC OTP and TSFP static,SNS514,Trocaire,4.033098,42.383145,104,0,1,23,1,3,177,204,87,12,1,180,0,1,3,177,180,98,0,2,0,0,0,0
June,Dolow,Gedweyne Health Centre - OTP and TSFP static,SNS515,Trocaire,3.80034,42.544504,39,0,1,0,0,0,41,41,100,0,0,79,0,5,0,0,0,0,0,0,0,0,0,0
June,Dolow,Gubata  - OTP/TSFP mobile site,SNS516,Trocaire,4.1345,42.21043,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
June,Dolow,Korey PHU - OTP and TSFP static,SNS517,Trocaire,4.13346,42.210976,4,0,0,1,0,0,4,5,80,20,0,50,0,0,0,26,26,100,0,0,0,0,0,0
June,Dolow,Qurac Bore  - OTP/TSFP mobile site ,SNS518,Trocaire,3.8034,42.21543,1,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
June,Dolow,Sadhumay PHU - OTP and TSFP static,SNS519,Trocaire,4.1276,42.25621,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,28,28,100,0,0,0,0,0,0
June,Dolow,SC - SC,SNS520,Trocaire,4.163256,42.076945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,Dolow,Shidle  - OTP/TSFP mobile site ,SNS521,Trocaire,4.0763,42.32158,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
June,Dolow,Surgudud PHU - OTP and TSFP static,SNS522,Trocaire,4.094713,42.027969,7,0,0,0,0,0,2,2,100,0,0,13,0,0,2,3,5,60,0,40,0,0,0,0
June,Dolow,Wagadey  - OTP/TSFP mobile site ,SNS523,Trocaire,4.1328,42.16582,17,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
June,Luuq,Akara HC - OTP and TSFP static,SNS524,Trocaire,3.78591,42.548254,112,0,0,0,0,0,29,29,100,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0
June,Luuq,Abow  - OTP/TSFP mobile sites ,SNS525,Trocaire,3.94016,42.44429,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,Luuq,Belet Rahma  - OTP/TSFP mobile sites ,SNS526,Trocaire,3.766686,42.498408,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,Luuq,Dogob - OTP and TSFP ,SNS527,Trocaire,3.884227,42.482291,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,Luuq,Garboloow - OTP/TSFP mobile sites ,SNS528,Trocaire,3.90185,42.510385,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,Luuq,Luuq Hospital - SC,SNS529,Trocaire,3.80034,42.544504,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,Luuq,Madhawey - OTP and TSFP,SNS530,Trocaire,3.95101,42.480373,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,Luuq,Maganey  - OTP/TSFP mobile sites ,SNS531,Trocaire,3.747227,42.526414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,Luuq,Muradqabe  - OTP/TSFP mobile sites ,SNS532,Trocaire,3.9247,42.47148,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,Luuq,Qoney  - TSFP mobile sites ,SNS533,Trocaire,3.64834,42.51026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,Luuq,Shatilow - TSFP,SNS534,Trocaire,3.9055,42.424304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,Luuq,Shidle - OTP and TSFP,SNS535,Trocaire,3.829595,42.563857,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,Luuq,Surtag - OTP and TSFP,SNS536,Trocaire,4.0074,42.91823,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,Luuq,Taganey  - OTP/TSFP mobile sites ,SNS537,Trocaire,3.835908,42.578937,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,Luuq,Wariryale - OTP and TSFP,SNS538,Trocaire,3.960255,42.459319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,Baidoa ,Bardaale  - Health center ,SNS243,SCI/GREDO,0.209122,40.8023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,Daynunay,Daynunay - CTU,SNS554,SCI/GREDO,3.03985,43.796879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
June,Daynunay,danbala - ORT,SNS555,SCI/GREDO,3.01339,43.51012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
June,Daynunay,Buuloonsiyow - ORT,SNS556,SCI/GREDO,3.05205,43.80739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
June,Hudur ,Hudur CTC - CTC,SNS557,SCI/GREDO,4.113335,43.876109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,Hudur ,Wanay - CTU,SNS558,SCI/GREDO,4.07202,43.80566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,Hudur ,Banjinaay - ORT,SNS559,SCI/GREDO,4.170805,43.932421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,Hudur ,Mabiwaraaabe - ORT,SNS560,SCI/GREDO,4.134332,43.919581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,Hudur ,Weerow - ORT,SNS561,SCI/GREDO,4.170805,43.8354662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,Baidoa ,Boorama - ORT,SNS563,SCI/GREDO,2.92554,43.70033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,Bardale,Morowarabe - ORP,SNS564,SCI/GREDO,3.18055,43.41617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,Baidoa ,Awdinle - CTU,SNS565,SCI/GREDO,3.03985,43.797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,Bardale,Duurow - ORP,SNS566,SCI/GREDO,3.90888,43.97918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,Bardale,Mooshi - ORP,SNS567,SCI/GREDO,3.17297,43.491482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
